policy,K,obs_horizon,condition,principal_beta,assistant_beta,rep_seed,episode_id,success,steps,questions_asked,regret,team_cost
ask_or_act,4,1,matched,2.0,2.0,4,18,True,11,1,2.5,11.5
ask_or_act,4,1,matched,2.0,2.0,4,19,True,9,2,3.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,0,True,12,0,0.0,12.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,1,False,9,1,5.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,2,True,10,2,5.0,11.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,3,True,6,1,3.5,6.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,4,True,6,0,0.0,6.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,5,True,10,1,3.5,10.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,6,True,14,2,5.0,15.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,7,True,13,0,2.0,13.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,8,True,10,0,2.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,9,True,6,0,2.0,6.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,10,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,11,True,9,1,1.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,12,False,13,1,5.5,13.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,13,False,14,0,5.0,14.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,14,True,13,0,4.0,13.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,15,True,9,2,4.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,16,True,12,2,5.0,13.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,17,False,7,1,5.5,7.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,18,True,7,2,5.0,8.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,0,19,True,4,1,1.5,4.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,0,True,9,2,5.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,1,True,9,0,1.0,9.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,2,True,7,1,2.5,7.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,3,True,5,1,1.5,5.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,4,True,8,2,3.0,9.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,5,True,13,2,5.0,14.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,6,False,10,1,5.5,10.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,7,True,11,0,2.0,11.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,8,True,7,0,0.0,7.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,9,True,4,1,1.5,4.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,10,True,9,1,1.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,11,True,10,0,3.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,12,True,9,1,2.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,13,True,9,1,3.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,14,True,8,0,0.0,8.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,15,True,5,0,0.0,5.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,16,True,13,0,3.0,13.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,17,True,6,0,0.0,6.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,18,True,7,0,4.0,7.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,1,19,True,7,1,2.5,7.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,0,True,11,2,5.0,12.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,1,True,8,0,0.0,8.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,2,True,8,1,1.5,8.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,3,True,15,1,5.5,15.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,4,True,10,0,1.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,5,True,12,0,0.0,12.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,6,True,5,0,0.0,5.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,7,False,12,1,5.5,12.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,8,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,9,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,10,True,13,0,4.0,13.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,11,True,10,0,0.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,12,True,16,0,5.0,16.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,13,True,9,0,1.0,9.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,14,True,7,0,3.0,7.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,15,True,13,0,2.0,13.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,16,True,7,1,1.5,7.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,17,False,14,1,5.5,14.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,18,True,10,1,2.5,10.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,2,19,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,0,True,8,0,0.0,8.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,1,True,13,1,2.5,13.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,2,True,12,0,1.0,12.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,3,True,3,1,1.5,3.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,4,False,9,0,5.0,9.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,5,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,6,True,4,0,0.0,4.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,7,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,8,True,7,0,0.0,7.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,9,True,9,1,1.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,10,True,11,1,2.5,11.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,11,True,15,0,3.0,15.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,12,True,5,1,3.5,5.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,13,False,15,0,5.0,15.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,14,True,9,0,0.0,9.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,15,False,11,1,5.5,11.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,16,True,6,1,3.5,6.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,17,True,10,0,0.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,18,True,9,1,2.5,9.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,3,19,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,0,True,8,2,5.0,9.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,1,True,8,1,2.5,8.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,2,True,13,2,5.0,14.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,3,True,12,0,3.0,12.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,4,True,5,0,2.0,5.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,5,True,10,0,1.0,10.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,6,True,11,1,2.5,11.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,7,True,7,1,1.5,7.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,8,True,3,0,0.0,3.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,9,False,11,1,5.5,11.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,10,False,14,1,5.5,14.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,11,False,7,1,5.5,7.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,12,False,15,1,5.5,15.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,13,True,11,0,1.0,11.0
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,14,False,13,1,5.5,13.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,15,True,8,1,2.5,8.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,16,True,8,1,1.5,8.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,17,True,11,1,1.5,11.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,18,True,4,1,1.5,4.5
ask_or_act,4,1,mismatch_b1,1.0,2.0,4,19,True,7,1,1.5,7.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,0,False,15,0,5.0,15.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,1,True,11,0,3.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,2,True,3,0,0.0,3.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,3,True,7,0,1.0,7.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,4,True,10,0,5.0,10.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,5,True,8,1,2.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,6,True,9,0,2.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,7,True,7,0,0.0,7.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,8,True,10,2,3.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,9,True,6,2,3.0,7.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,10,True,7,1,3.5,7.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,11,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,12,True,11,1,3.5,11.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,13,True,5,0,2.0,5.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,14,True,9,0,0.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,15,True,10,0,1.0,10.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,16,True,6,0,0.0,6.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,17,True,9,1,3.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,18,True,15,0,5.0,15.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,0,19,True,7,1,1.5,7.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,0,True,11,0,2.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,1,True,5,1,1.5,5.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,2,True,8,2,5.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,3,True,9,0,0.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,4,True,11,0,1.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,5,True,13,0,1.0,13.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,6,True,11,1,2.5,11.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,7,True,9,1,1.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,8,True,9,1,1.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,9,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,10,True,10,1,2.5,10.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,11,True,12,0,1.0,12.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,12,True,7,1,1.5,7.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,13,True,4,1,1.5,4.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,14,True,9,0,1.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,15,True,9,0,3.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,16,True,8,1,4.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,17,True,6,1,3.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,18,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,1,19,False,8,1,5.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,0,True,10,1,2.5,10.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,1,True,11,0,2.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,2,True,8,0,1.0,8.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,3,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,4,True,11,0,1.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,5,True,9,1,2.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,6,True,4,0,2.0,4.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,7,False,10,1,5.5,10.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,8,True,10,2,3.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,9,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,10,True,11,2,6.0,12.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,11,True,13,1,3.5,13.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,12,True,3,1,1.5,3.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,13,False,10,0,5.0,10.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,14,True,13,1,2.5,13.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,15,True,2,0,0.0,2.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,16,True,8,0,0.0,8.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,17,True,12,0,0.0,12.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,18,True,9,1,5.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,2,19,True,4,0,2.0,4.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,0,True,12,0,1.0,12.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,1,True,10,0,0.0,10.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,2,True,4,0,0.0,4.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,3,True,8,1,2.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,4,True,15,1,3.5,15.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,5,True,11,1,1.5,11.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,6,True,6,1,3.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,7,True,5,2,3.0,6.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,8,False,9,1,5.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,9,False,11,1,5.5,11.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,10,True,8,1,2.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,11,True,6,0,0.0,6.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,12,True,13,0,2.0,13.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,13,True,8,1,1.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,14,True,7,1,2.5,7.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,15,True,8,0,1.0,8.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,16,True,9,1,1.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,17,True,12,0,1.0,12.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,18,True,4,0,2.0,4.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,3,19,True,10,1,1.5,10.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,0,False,9,1,5.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,1,True,6,1,3.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,2,True,10,0,0.0,10.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,3,True,4,0,0.0,4.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,4,True,8,1,4.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,5,True,9,0,0.0,9.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,6,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,7,True,4,0,2.0,4.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,8,True,4,2,3.0,5.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,9,True,11,0,2.0,11.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,10,True,6,1,1.5,6.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,11,True,6,0,0.0,6.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,12,True,5,1,1.5,5.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,13,True,10,0,2.0,10.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,14,True,9,1,2.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,15,True,11,1,1.5,11.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,16,True,9,1,4.5,9.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,17,True,8,1,2.5,8.5
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,18,True,12,0,2.0,12.0
ask_or_act,4,1,mismatch_b4,4.0,2.0,4,19,False,8,1,5.5,8.5
ask_or_act,4,2,matched,2.0,2.0,0,0,True,6,1,1.5,6.5
ask_or_act,4,2,matched,2.0,2.0,0,1,True,9,1,1.5,9.5
ask_or_act,4,2,matched,2.0,2.0,0,2,False,13,1,5.5,13.5
ask_or_act,4,2,matched,2.0,2.0,0,3,True,10,0,1.0,10.0
ask_or_act,4,2,matched,2.0,2.0,0,4,True,13,0,4.0,13.0
ask_or_act,4,2,matched,2.0,2.0,0,5,True,9,2,4.0,10.0
ask_or_act,4,2,matched,2.0,2.0,0,6,True,10,0,2.0,10.0
ask_or_act,4,2,matched,2.0,2.0,0,7,False,7,1,5.5,7.5
ask_or_act,4,2,matched,2.0,2.0,0,8,True,7,2,5.0,8.0
ask_or_act,4,2,matched,2.0,2.0,0,9,True,4,1,1.5,4.5
ask_or_act,4,2,matched,2.0,2.0,0,10,False,9,0,5.0,9.0
ask_or_act,4,2,matched,2.0,2.0,0,11,True,10,1,4.5,10.5
ask_or_act,4,2,matched,2.0,2.0,0,12,True,7,1,1.5,7.5
ask_or_act,4,2,matched,2.0,2.0,0,13,True,12,1,4.5,12.5
ask_or_act,4,2,matched,2.0,2.0,0,14,True,15,1,4.5,15.5
ask_or_act,4,2,matched,2.0,2.0,0,15,True,6,0,2.0,6.0
ask_or_act,4,2,matched,2.0,2.0,0,16,True,7,1,1.5,7.5
ask_or_act,4,2,matched,2.0,2.0,0,17,True,7,1,3.5,7.5
ask_or_act,4,2,matched,2.0,2.0,0,18,False,9,0,5.0,9.0
ask_or_act,4,2,matched,2.0,2.0,0,19,True,5,1,1.5,5.5
ask_or_act,4,2,matched,2.0,2.0,1,0,True,9,1,1.5,9.5
ask_or_act,4,2,matched,2.0,2.0,1,1,True,8,0,1.0,8.0
ask_or_act,4,2,matched,2.0,2.0,1,2,True,8,0,1.0,8.0
ask_or_act,4,2,matched,2.0,2.0,1,3,True,9,1,3.5,9.5
ask_or_act,4,2,matched,2.0,2.0,1,4,True,8,0,0.0,8.0
ask_or_act,4,2,matched,2.0,2.0,1,5,True,5,0,0.0,5.0
ask_or_act,4,2,matched,2.0,2.0,1,6,True,10,0,0.0,10.0
ask_or_act,4,2,matched,2.0,2.0,1,7,True,6,0,0.0,6.0
ask_or_act,4,2,matched,2.0,2.0,1,8,True,6,1,3.5,6.5
ask_or_act,4,2,matched,2.0,2.0,1,9,True,7,1,2.5,7.5
ask_or_act,4,2,matched,2.0,2.0,1,10,True,13,0,3.0,13.0
ask_or_act,4,2,matched,2.0,2.0,1,11,True,10,1,3.5,10.5
ask_or_act,4,2,matched,2.0,2.0,1,12,True,4,0,0.0,4.0
ask_or_act,4,2,matched,2.0,2.0,1,13,True,12,0,1.0,12.0
ask_or_act,4,2,matched,2.0,2.0,1,14,True,7,0,0.0,7.0
ask_or_act,4,2,matched,2.0,2.0,1,15,True,14,1,3.5,14.5
ask_or_act,4,2,matched,2.0,2.0,1,16,True,13,0,4.0,13.0
ask_or_act,4,2,matched,2.0,2.0,1,17,True,11,0,1.0,11.0
ask_or_act,4,2,matched,2.0,2.0,1,18,True,3,1,1.5,3.5
ask_or_act,4,2,matched,2.0,2.0,1,19,False,8,0,5.0,8.0
ask_or_act,4,2,matched,2.0,2.0,2,0,True,9,0,0.0,9.0
ask_or_act,4,2,matched,2.0,2.0,2,1,True,10,0,0.0,10.0
ask_or_act,4,2,matched,2.0,2.0,2,2,True,11,0,0.0,11.0
ask_or_act,4,2,matched,2.0,2.0,2,3,True,9,0,1.0,9.0
ask_or_act,4,2,matched,2.0,2.0,2,4,True,7,0,3.0,7.0
ask_or_act,4,2,matched,2.0,2.0,2,5,True,13,0,2.0,13.0
ask_or_act,4,2,matched,2.0,2.0,2,6,True,7,1,1.5,7.5
ask_or_act,4,2,matched,2.0,2.0,2,7,True,13,1,4.5,13.5
ask_or_act,4,2,matched,2.0,2.0,2,8,True,10,1,2.5,10.5
ask_or_act,4,2,matched,2.0,2.0,2,9,True,2,0,0.0,2.0
ask_or_act,4,2,matched,2.0,2.0,2,10,True,3,1,1.5,3.5
ask_or_act,4,2,matched,2.0,2.0,2,11,True,5,0,0.0,5.0
ask_or_act,4,2,matched,2.0,2.0,2,12,True,6,1,2.5,6.5
ask_or_act,4,2,matched,2.0,2.0,2,13,True,12,1,3.5,12.5
ask_or_act,4,2,matched,2.0,2.0,2,14,False,14,1,5.5,14.5
ask_or_act,4,2,matched,2.0,2.0,2,15,False,8,0,5.0,8.0
ask_or_act,4,2,matched,2.0,2.0,2,16,True,8,1,1.5,8.5
ask_or_act,4,2,matched,2.0,2.0,2,17,True,5,0,0.0,5.0
ask_or_act,4,2,matched,2.0,2.0,2,18,False,13,1,5.5,13.5
ask_or_act,4,2,matched,2.0,2.0,2,19,True,11,0,1.0,11.0
ask_or_act,4,2,matched,2.0,2.0,3,0,True,11,1,2.5,11.5
ask_or_act,4,2,matched,2.0,2.0,3,1,True,15,0,3.0,15.0
ask_or_act,4,2,matched,2.0,2.0,3,2,True,5,1,3.5,5.5
ask_or_act,4,2,matched,2.0,2.0,3,3,True,14,0,4.0,14.0
ask_or_act,4,2,matched,2.0,2.0,3,4,True,9,0,0.0,9.0
ask_or_act,4,2,matched,2.0,2.0,3,5,True,9,1,3.5,9.5
ask_or_act,4,2,matched,2.0,2.0,3,6,True,6,1,3.5,6.5
ask_or_act,4,2,matched,2.0,2.0,3,7,True,10,0,0.0,10.0
ask_or_act,4,2,matched,2.0,2.0,3,8,True,10,2,4.0,11.0
ask_or_act,4,2,matched,2.0,2.0,3,9,True,6,1,1.5,6.5
ask_or_act,4,2,matched,2.0,2.0,3,10,True,10,0,2.0,10.0
ask_or_act,4,2,matched,2.0,2.0,3,11,True,9,0,0.0,9.0
ask_or_act,4,2,matched,2.0,2.0,3,12,False,14,1,5.5,14.5
ask_or_act,4,2,matched,2.0,2.0,3,13,True,13,0,2.0,13.0
ask_or_act,4,2,matched,2.0,2.0,3,14,False,7,0,5.0,7.0
ask_or_act,4,2,matched,2.0,2.0,3,15,True,9,1,5.5,9.5
ask_or_act,4,2,matched,2.0,2.0,3,16,True,4,0,0.0,4.0
ask_or_act,4,2,matched,2.0,2.0,3,17,True,9,1,1.5,9.5
ask_or_act,4,2,matched,2.0,2.0,3,18,True,8,0,0.0,8.0
ask_or_act,4,2,matched,2.0,2.0,3,19,True,6,1,3.5,6.5
ask_or_act,4,2,matched,2.0,2.0,4,0,True,10,1,1.5,10.5
ask_or_act,4,2,matched,2.0,2.0,4,1,False,7,0,5.0,7.0
ask_or_act,4,2,matched,2.0,2.0,4,2,False,15,0,5.0,15.0
ask_or_act,4,2,matched,2.0,2.0,4,3,True,11,0,1.0,11.0
ask_or_act,4,2,matched,2.0,2.0,4,4,True,13,1,5.5,13.5
ask_or_act,4,2,matched,2.0,2.0,4,5,True,8,1,2.5,8.5
ask_or_act,4,2,matched,2.0,2.0,4,6,True,8,1,1.5,8.5
ask_or_act,4,2,matched,2.0,2.0,4,7,True,10,0,0.0,10.0
ask_or_act,4,2,matched,2.0,2.0,4,8,True,4,1,1.5,4.5
ask_or_act,4,2,matched,2.0,2.0,4,9,True,7,1,1.5,7.5
ask_or_act,4,2,matched,2.0,2.0,4,10,True,12,1,4.5,12.5
ask_or_act,4,2,matched,2.0,2.0,4,11,True,6,1,1.5,6.5
ask_or_act,4,2,matched,2.0,2.0,4,12,True,7,0,2.0,7.0
ask_or_act,4,2,matched,2.0,2.0,4,13,True,8,1,1.5,8.5
ask_or_act,4,2,matched,2.0,2.0,4,14,True,9,1,2.5,9.5
ask_or_act,4,2,matched,2.0,2.0,4,15,True,13,0,1.0,13.0
ask_or_act,4,2,matched,2.0,2.0,4,16,True,4,0,0.0,4.0
ask_or_act,4,2,matched,2.0,2.0,4,17,True,6,0,0.0,6.0
ask_or_act,4,2,matched,2.0,2.0,4,18,True,10,0,1.0,10.0
ask_or_act,4,2,matched,2.0,2.0,4,19,True,9,2,3.0,10.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,0,True,12,0,0.0,12.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,1,False,9,1,5.5,9.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,2,True,10,2,5.0,11.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,3,True,6,1,3.5,6.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,4,True,6,0,0.0,6.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,5,True,10,1,3.5,10.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,6,True,14,2,5.0,15.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,7,True,13,0,2.0,13.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,8,True,10,0,2.0,10.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,9,True,6,0,2.0,6.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,10,True,6,1,1.5,6.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,11,True,9,1,1.5,9.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,12,False,13,1,5.5,13.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,13,False,14,0,5.0,14.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,14,True,13,0,4.0,13.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,15,True,9,2,4.0,10.0
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,16,True,11,1,3.5,11.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,17,False,7,1,5.5,7.5
ask_or_act,4,2,mismatch_b1,1.0,2.0,0,18,True,7,2,5.0,8.0
